dataset,source_family,entity_unit,split_seed,base_model,model_seed,acquisition_strategy,adaptation_seed,budget,fit_domain,calibration_method,conformal_method,score_source,schema_version,status,status_reason,standard_threshold,class0_threshold,class1_threshold,standard_calibration_count,class0_calibration_count,class1_calibration_count,standard_threshold_infinite,class0_threshold_infinite,class1_threshold_infinite,all_thresholds_finite,config_hash,data_hash,split_hash,sample_hash,commit,timestamp_utc
acsincome_region,acs,person,0,logistic_regression,0,blind_random,39,500,target,uncalibrated,mondrian,base_uncalibrated_probability,stage2_v2,success,,,0.66202814666826093,0.8237924848486079,500,285,215,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,43d2042c8846273440572f85d4d22c079120c3214144bf7d98b9ff65b3c526d5,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:29.143716+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,39,500,target,uncalibrated,standard,source_sigmoid_probability,stage2_v2,success,,0.69454998940105483,,,500,285,215,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,43d2042c8846273440572f85d4d22c079120c3214144bf7d98b9ff65b3c526d5,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:29.147455+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,39,500,target,uncalibrated,mondrian,source_sigmoid_probability,stage2_v2,success,,,0.65762278279553366,0.82213161501615073,500,285,215,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,43d2042c8846273440572f85d4d22c079120c3214144bf7d98b9ff65b3c526d5,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:29.151069+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,40,25,target,uncalibrated,standard,base_uncalibrated_probability,stage2_v2,success,,0.65030223702122036,,,25,13,12,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,6bba7b1c4c225cf75fe06eec91e90640f02ff1905fe590c74ff490c168144b0f,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:29.727551+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,40,25,target,uncalibrated,mondrian,base_uncalibrated_probability,stage2_v2,success,,,0.65030223702122036,0.87128260831041426,25,13,12,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,6bba7b1c4c225cf75fe06eec91e90640f02ff1905fe590c74ff490c168144b0f,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:29.731077+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,40,25,target,uncalibrated,standard,source_sigmoid_probability,stage2_v2,success,,0.64599234715944398,,,25,13,12,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,6bba7b1c4c225cf75fe06eec91e90640f02ff1905fe590c74ff490c168144b0f,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:29.734519+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,40,25,target,uncalibrated,mondrian,source_sigmoid_probability,stage2_v2,success,,,0.64599234715944398,0.86941117037340165,25,13,12,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,6bba7b1c4c225cf75fe06eec91e90640f02ff1905fe590c74ff490c168144b0f,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:29.737976+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,40,50,target,uncalibrated,standard,base_uncalibrated_probability,stage2_v2,success,,0.64546779679233024,,,50,24,26,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,33da774b976f748123dfa6a9150fb79e9a56741cbbe9e12fc4c99dd0e8296d5a,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:30.169885+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,40,50,target,uncalibrated,mondrian,base_uncalibrated_probability,stage2_v2,success,,,0.65030223702122036,0.87128260831041426,50,24,26,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,33da774b976f748123dfa6a9150fb79e9a56741cbbe9e12fc4c99dd0e8296d5a,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:30.173417+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,40,50,target,uncalibrated,standard,source_sigmoid_probability,stage2_v2,success,,0.64119951327736857,,,50,24,26,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,33da774b976f748123dfa6a9150fb79e9a56741cbbe9e12fc4c99dd0e8296d5a,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:30.176841+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,40,50,target,uncalibrated,mondrian,source_sigmoid_probability,stage2_v2,success,,,0.64599234715944398,0.86941117037340165,50,24,26,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,33da774b976f748123dfa6a9150fb79e9a56741cbbe9e12fc4c99dd0e8296d5a,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:30.180460+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,40,100,target,uncalibrated,standard,base_uncalibrated_probability,stage2_v2,success,,0.64546779679233024,,,100,50,50,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,3684369eaf4edc8c8e0e025be04fd0204dc91b43e789b8e030f196db97015797,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:30.623519+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,40,100,target,uncalibrated,mondrian,base_uncalibrated_probability,stage2_v2,success,,,0.65030223702122036,0.58833698156014691,100,50,50,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,3684369eaf4edc8c8e0e025be04fd0204dc91b43e789b8e030f196db97015797,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:30.627238+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,40,100,target,uncalibrated,standard,source_sigmoid_probability,stage2_v2,success,,0.64119951327736857,,,100,50,50,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,3684369eaf4edc8c8e0e025be04fd0204dc91b43e789b8e030f196db97015797,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:30.630872+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,40,100,target,uncalibrated,mondrian,source_sigmoid_probability,stage2_v2,success,,,0.64599234715944398,0.58959692026795374,100,50,50,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,3684369eaf4edc8c8e0e025be04fd0204dc91b43e789b8e030f196db97015797,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:30.634409+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,40,250,target,uncalibrated,standard,base_uncalibrated_probability,stage2_v2,success,,0.64546779679233024,,,250,144,106,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,0e750fc7642ff35045890e9858491765b6dea670623fff374a61c721494402d5,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:31.066247+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,40,250,target,uncalibrated,mondrian,base_uncalibrated_probability,stage2_v2,success,,,0.60926534839824076,0.7241895067059132,250,144,106,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,0e750fc7642ff35045890e9858491765b6dea670623fff374a61c721494402d5,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:31.070027+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,40,250,target,uncalibrated,standard,source_sigmoid_probability,stage2_v2,success,,0.64119951327736857,,,250,144,106,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,0e750fc7642ff35045890e9858491765b6dea670623fff374a61c721494402d5,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:31.073695+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,40,250,target,uncalibrated,mondrian,source_sigmoid_probability,stage2_v2,success,,,0.60534679875243491,0.72352647743482301,250,144,106,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,0e750fc7642ff35045890e9858491765b6dea670623fff374a61c721494402d5,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:31.077320+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,40,500,target,uncalibrated,standard,base_uncalibrated_probability,stage2_v2,success,,0.63650561523867077,,,500,282,218,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,598d40aba25cf5106cdb2a35a3217f975be20a0af1258454a22d3f7cdc4d71f6,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:31.516386+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,40,500,target,uncalibrated,mondrian,base_uncalibrated_probability,stage2_v2,success,,,0.57002114613828969,0.725891280707891,500,282,218,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,598d40aba25cf5106cdb2a35a3217f975be20a0af1258454a22d3f7cdc4d71f6,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:31.520035+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,40,500,target,uncalibrated,standard,source_sigmoid_probability,stage2_v2,success,,0.63231778549939821,,,500,282,218,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,598d40aba25cf5106cdb2a35a3217f975be20a0af1258454a22d3f7cdc4d71f6,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:31.523636+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,40,500,target,uncalibrated,mondrian,source_sigmoid_probability,stage2_v2,success,,,0.56654781814556832,0.72520695778530087,500,282,218,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,598d40aba25cf5106cdb2a35a3217f975be20a0af1258454a22d3f7cdc4d71f6,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:31.527218+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,41,25,target,uncalibrated,standard,base_uncalibrated_probability,stage2_v2,success,,0.82223813389865286,,,25,14,11,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,485e60f3aa3852d30e8a1e8ff5a3195dabef6fceae7e73356f589fb16ad3f626,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:32.087001+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,41,25,target,uncalibrated,mondrian,base_uncalibrated_probability,stage2_v2,success,,,0.73709369930990309,0.95989901823408297,25,14,11,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,485e60f3aa3852d30e8a1e8ff5a3195dabef6fceae7e73356f589fb16ad3f626,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:32.090576+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,41,25,target,uncalibrated,standard,source_sigmoid_probability,stage2_v2,success,,0.82058781577285034,,,25,14,11,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,485e60f3aa3852d30e8a1e8ff5a3195dabef6fceae7e73356f589fb16ad3f626,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:32.094050+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,41,25,target,uncalibrated,mondrian,source_sigmoid_probability,stage2_v2,success,,,0.73228888828555172,0.95855845880524559,25,14,11,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,485e60f3aa3852d30e8a1e8ff5a3195dabef6fceae7e73356f589fb16ad3f626,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:32.097475+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,41,50,target,uncalibrated,standard,base_uncalibrated_probability,stage2_v2,success,,0.73709369930990309,,,50,31,19,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,e525165fc2c692ec74ba576c2ac7e50cc7ace380d4d5ad4316c373e188486c5f,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:32.555917+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,41,50,target,uncalibrated,mondrian,base_uncalibrated_probability,stage2_v2,success,,,0.61329267092252715,0.89460970879254686,50,31,19,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,e525165fc2c692ec74ba576c2ac7e50cc7ace380d4d5ad4316c373e188486c5f,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:32.559623+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,41,50,target,uncalibrated,standard,source_sigmoid_probability,stage2_v2,success,,0.73228888828555172,,,50,31,19,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,e525165fc2c692ec74ba576c2ac7e50cc7ace380d4d5ad4316c373e188486c5f,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:32.563070+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,41,50,target,uncalibrated,mondrian,source_sigmoid_probability,stage2_v2,success,,,0.6093320920300459,0.89273246485836266,50,31,19,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,e525165fc2c692ec74ba576c2ac7e50cc7ace380d4d5ad4316c373e188486c5f,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:32.566670+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,41,100,target,uncalibrated,standard,base_uncalibrated_probability,stage2_v2,success,,0.73389430132898603,,,100,57,43,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,821169ad45cf13ca090f295b09c2c475001c728128f2383831ecae9458e6d339,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:33.014820+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,41,100,target,uncalibrated,mondrian,base_uncalibrated_probability,stage2_v2,success,,,0.59615141822939755,0.94749582526003417,100,57,43,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,821169ad45cf13ca090f295b09c2c475001c728128f2383831ecae9458e6d339,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:33.018466+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,41,100,target,uncalibrated,standard,source_sigmoid_probability,stage2_v2,success,,0.73228888828555172,,,100,57,43,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,821169ad45cf13ca090f295b09c2c475001c728128f2383831ecae9458e6d339,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:33.022060+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,41,100,target,uncalibrated,mondrian,source_sigmoid_probability,stage2_v2,success,,,0.59237468289482043,0.94596671536612442,100,57,43,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,821169ad45cf13ca090f295b09c2c475001c728128f2383831ecae9458e6d339,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:33.025630+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,41,250,target,uncalibrated,standard,base_uncalibrated_probability,stage2_v2,success,,0.66792161384047666,,,250,151,99,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,63bfa71696b1d80c318cf10e2cad183b020f666e74f7798e5f71ffe3f2875353,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:33.478536+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,41,250,target,uncalibrated,mondrian,base_uncalibrated_probability,stage2_v2,success,,,0.5571135055357892,0.86129495089937447,250,151,99,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,63bfa71696b1d80c318cf10e2cad183b020f666e74f7798e5f71ffe3f2875353,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:33.482261+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,41,250,target,uncalibrated,standard,source_sigmoid_probability,stage2_v2,success,,0.66801414856702845,,,250,151,99,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,63bfa71696b1d80c318cf10e2cad183b020f666e74f7798e5f71ffe3f2875353,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:33.485913+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,41,250,target,uncalibrated,mondrian,source_sigmoid_probability,stage2_v2,success,,,0.55379925990493972,0.85944779836748542,250,151,99,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,63bfa71696b1d80c318cf10e2cad183b020f666e74f7798e5f71ffe3f2875353,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:33.489549+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,41,500,target,uncalibrated,standard,base_uncalibrated_probability,stage2_v2,success,,0.6610069778195834,,,500,298,202,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,7aec9e459360f337888a224c7eb1da3bae5c746ff00a913039e3c2c31fd86fc4,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:33.931276+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,41,500,target,uncalibrated,mondrian,base_uncalibrated_probability,stage2_v2,success,,,0.60844402215834104,0.83739804307734156,500,298,202,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,7aec9e459360f337888a224c7eb1da3bae5c746ff00a913039e3c2c31fd86fc4,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:33.934987+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,41,500,target,uncalibrated,standard,source_sigmoid_probability,stage2_v2,success,,0.65768550566163453,,,500,298,202,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,7aec9e459360f337888a224c7eb1da3bae5c746ff00a913039e3c2c31fd86fc4,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:33.938600+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,41,500,target,uncalibrated,mondrian,source_sigmoid_probability,stage2_v2,success,,,0.60453413370932485,0.83565381094803959,500,298,202,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,7aec9e459360f337888a224c7eb1da3bae5c746ff00a913039e3c2c31fd86fc4,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:33.942180+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,42,25,target,uncalibrated,standard,base_uncalibrated_probability,stage2_v2,success,,0.50701728915183653,,,25,15,10,False,False,False,True,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,96590c9e7999e8087445d2ffb89938435bc37bb73b7195e537654fa4f6d63317,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:34.524127+00:00
