dataset,source_family,entity_unit,split_seed,base_model,model_seed,acquisition_strategy,adaptation_seed,budget,fit_domain,calibration_method,evaluation_split,schema_version,status,status_reason,actual_entities,positive_labels,negative_labels,n_eval,positive_eval,negative_eval,evaluation_prevalence,auroc,auprc,brier,log_loss,brier_skill_score,log_loss_skill_score,calibration_intercept,calibration_slope,abs_calibration_intercept,abs_calibration_slope_error,ece_15,fitted_calibrator_intercept,fitted_calibrator_slope,unique_input_scores,unique_output_scores,produced_exact_zero,produced_exact_one,single_class_calibration,stable_support_5_per_class,runtime_seconds,config_hash,data_hash,split_hash,sample_hash,commit,timestamp_utc
acsincome_region,acs,person,0,logistic_regression,0,blind_random,41,250,target,isotonic,target_final_test,stage2_v2,success,,250,99,151,50000,20062,29938,0.40123999999999999,0.88776095959696422,0.80671527217382089,0.13247520040521926,0.5729180330436191,0.44858625978577871,0.14935639120188948,-0.41311655452508805,0.27359152302155504,0.41311655452508805,0.72640847697844491,0.047727645053586315,,,250,10,True,True,False,,0.11566410958766937,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,63bfa71696b1d80c318cf10e2cad183b020f666e74f7798e5f71ffe3f2875353,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:33.262463+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,41,250,target,jeffreys_smoothed_intercept_matching,target_final_test,stage2_v2,success,,250,99,151,50000,20062,29938,0.40123999999999999,0.89790576495914298,0.84822473653604025,0.12727560892348505,0.39530087701549871,0.47022899878718438,0.41307456705605095,-0.13579269632444513,0.97899600265052755,0.13579269632444513,0.021003997349472447,0.018067644117202849,0.31139411144037832,1,250,250,False,False,False,,0.10044749639928341,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,63bfa71696b1d80c318cf10e2cad183b020f666e74f7798e5f71ffe3f2875353,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:33.378179+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,41,500,target,intercept_only_mle,target_final_test,stage2_v2,success,,500,202,298,50000,20062,29938,0.40123999999999999,0.89790576495914298,0.84822473653604025,0.12673857711769718,0.39413224759492654,0.47246433578412939,0.4148096968483217,0.013755966453921792,0.97895035832321098,0.013755966453921792,0.021049641676789022,0.0054611485093651385,0.15847816649325736,,500,500,False,False,False,,0.10077031701803207,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,7aec9e459360f337888a224c7eb1da3bae5c746ff00a913039e3c2c31fd86fc4,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:33.521495+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,41,500,target,sigmoid,target_final_test,stage2_v2,success,,500,202,298,50000,20062,29938,0.40123999999999999,0.89790576495914298,0.84822473653604025,0.12748315604929816,0.39665740174195058,0.46936510625057937,0.41106045854108109,0.026250270830769702,1.165056441144408,0.026250270830769702,0.16505644114440798,0.023304794509490852,0.12260832894894487,0.84040052924913433,500,500,False,False,False,True,0.10793602466583252,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,7aec9e459360f337888a224c7eb1da3bae5c746ff00a913039e3c2c31fd86fc4,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:33.622294+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,41,500,target,isotonic,target_final_test,stage2_v2,success,,500,202,298,50000,20062,29938,0.40123999999999999,0.89427693316994294,0.82470485092140811,0.13126659439775457,0.4347589253693192,0.45361695199823016,0.35448898463073952,-0.082005592736443644,0.77255782252115301,0.082005592736443644,0.22744217747884699,0.041098125494025903,,,500,17,True,True,False,,0.10056333243846893,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,7aec9e459360f337888a224c7eb1da3bae5c746ff00a913039e3c2c31fd86fc4,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:33.730275+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,41,500,target,jeffreys_smoothed_intercept_matching,target_final_test,stage2_v2,success,,500,202,298,50000,20062,29938,0.40123999999999999,0.89790576495914298,0.84822473653604025,0.12673850072914117,0.39412938432401839,0.47246465374325863,0.41481394810759054,0.012282401572508952,0.97895287538890596,0.012282401572508952,0.021047124611094037,0.0056478292059446702,0.15999423916860828,1,500,500,False,False,False,,0.10048622824251652,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,7aec9e459360f337888a224c7eb1da3bae5c746ff00a913039e3c2c31fd86fc4,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:33.830904+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,42,25,target,intercept_only_mle,target_final_test,stage2_v2,success,,25,10,15,50000,20062,29938,0.40123999999999999,0.89790576495914298,0.84822473653604025,0.12681307422661325,0.39442656459011488,0.47215424959941776,0.41437270786128,0.066409637077101666,0.97875158792257999,0.066409637077101666,0.021248412077420009,0.0090216198127726997,0.10404536330028527,,25,25,False,False,False,,0.10068877227604389,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,96590c9e7999e8087445d2ffb89938435bc37bb73b7195e537654fa4f6d63317,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:34.084173+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,42,25,target,sigmoid,target_final_test,stage2_v2,success,,25,10,15,50000,20062,29938,0.40123999999999999,0.89790576495914309,0.84824135169571191,0.16079721312408626,1.0316066309312975,0.33069893509455361,-0.53168435410139847,-0.068330043589562933,0.19616248838908373,0.068330043589562933,0.80383751161091621,0.14675146621314111,0.99213238083455546,6.104959249830638,25,25,False,False,False,True,0.12636974453926086,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,96590c9e7999e8087445d2ffb89938435bc37bb73b7195e537654fa4f6d63317,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:34.184874+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,42,25,target,isotonic,target_final_test,stage2_v2,success,,25,10,15,50000,20062,29938,0.40123999999999999,0.84776324681482573,0.75730350212493092,0.16078118979878095,1.718003737926993,0.33076563045874441,-1.5508167229352967,-0.09676638661077426,0.1325400457459445,0.09676638661077426,0.86745995425405553,0.14629033585430284,,,25,3,True,True,False,,0.11261828057467937,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,96590c9e7999e8087445d2ffb89938435bc37bb73b7195e537654fa4f6d63317,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:34.311271+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,42,25,target,jeffreys_smoothed_intercept_matching,target_final_test,stage2_v2,success,,25,10,15,50000,20062,29938,0.40123999999999999,0.89790576495914298,0.84822473653604025,0.126750107127199,0.39419875853038933,0.47241634336256921,0.41471094432369604,0.033515698582536294,0.97890204091900024,0.033515698582536294,0.021097959080999762,0.0073268207248437878,0.13810863494886114,1,25,25,False,False,False,,0.1002526730298996,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,96590c9e7999e8087445d2ffb89938435bc37bb73b7195e537654fa4f6d63317,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:34.423924+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,42,50,target,intercept_only_mle,target_final_test,stage2_v2,success,,50,20,30,50000,20062,29938,0.40123999999999999,0.89790576495914298,0.84822473653604025,0.12682003247548015,0.39444963498128838,0.47212528663864239,0.41433845395466107,0.069638380192338811,0.979018136719496,0.069638380192338811,0.020981863280503998,0.0091511144230109268,0.10147909914388749,,50,50,False,False,False,,0.10330751910805702,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,d98101df0177a11697ae07ee467d715be4dd7e0f1cb37a869c4dcea3fe9682e0,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:34.562754+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,42,50,target,sigmoid,target_final_test,stage2_v2,success,,50,20,30,50000,20062,29938,0.40123999999999999,0.89790576495914298,0.84822473653604025,0.12708965679115805,0.39507661430700164,0.47100300449144905,0.41340754250571743,0.078601717950085928,1.0826464956541675,0.078601717950085928,0.082646495654167484,0.014456329548588012,0.083639543328786842,0.90428406301470454,50,50,False,False,False,True,0.1101923193782568,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,d98101df0177a11697ae07ee467d715be4dd7e0f1cb37a869c4dcea3fe9682e0,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:34.666072+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,42,50,target,isotonic,target_final_test,stage2_v2,success,,50,20,30,50000,20062,29938,0.40123999999999999,0.8801495268135946,0.79190686410858524,0.1326920642502388,0.61838769537377536,0.44768358740986469,0.081845027578236862,0.21934630035732192,0.25701059227694723,0.21934630035732192,0.74298940772305277,0.032933336952269687,,,50,5,True,True,False,,0.1128407958894968,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,d98101df0177a11697ae07ee467d715be4dd7e0f1cb37a869c4dcea3fe9682e0,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:34.776323+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,42,50,target,jeffreys_smoothed_intercept_matching,target_final_test,stage2_v2,success,,50,20,30,50000,20062,29938,0.40123999999999999,0.89790576495914298,0.84822473653604025,0.12678073937329898,0.39431585559416005,0.47228883994048354,0.41453708373080034,0.05299046755423413,0.97882428443797109,0.05299046755423413,0.021175715562028907,0.0081167405499007871,0.11796407514763148,1,50,50,False,False,False,,0.10034824348986149,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,d98101df0177a11697ae07ee467d715be4dd7e0f1cb37a869c4dcea3fe9682e0,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:34.889220+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,42,100,target,intercept_only_mle,target_final_test,stage2_v2,success,,100,42,58,50000,20062,29938,0.40123999999999999,0.89790576495914298,0.84822473653604025,0.13057125715438467,0.40373861486821783,0.45651121831301233,0.40054658336002547,-0.38363193185063926,0.97901763552050525,0.38363193185063926,0.020982364479494753,0.049206057562811045,0.56516488761909822,,100,100,False,False,False,,0.10488616675138474,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,78b2ec6762ef4c325f985a5edd215218769cdf37ff51cc16d96384da4dfbcc63,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:35.027966+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,42,100,target,sigmoid,target_final_test,stage2_v2,success,,100,42,58,50000,20062,29938,0.40123999999999999,0.89790576495914298,0.84822473653604025,0.13069770664842045,0.40445663122856829,0.45598488592596043,0.39948050410833946,-0.38179605276763806,0.93925629752734041,0.38179605276763806,0.060743702472659589,0.049612932453285623,0.58709865688045382,1.0423924387499601,100,100,False,False,False,True,0.10582343861460686,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,78b2ec6762ef4c325f985a5edd215218769cdf37ff51cc16d96384da4dfbcc63,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:35.132856+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,42,100,target,isotonic,target_final_test,stage2_v2,success,,100,42,58,50000,20062,29938,0.40123999999999999,0.88519168139060178,0.79673773333762987,0.13805090925633295,0.52986128043040337,0.42537797278161726,0.21328517213318332,-0.076415099745613349,0.35100336849670405,0.076415099745613349,0.64899663150329601,0.07314855336187466,,,100,7,True,True,False,,0.10888015292584896,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,78b2ec6762ef4c325f985a5edd215218769cdf37ff51cc16d96384da4dfbcc63,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:35.238705+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,42,100,target,jeffreys_smoothed_intercept_matching,target_final_test,stage2_v2,success,,100,42,58,50000,20062,29938,0.40123999999999999,0.89790576495914298,0.84822473653604025,0.13069016408441372,0.40404992423264274,0.45601628103551317,0.40008436484719523,-0.38971812539332046,0.97901636185468821,0.38971812539332046,0.020983638145311789,0.04999382284796923,0.57144129213276906,1,100,100,False,False,False,,0.10352136380970478,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,78b2ec6762ef4c325f985a5edd215218769cdf37ff51cc16d96384da4dfbcc63,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:35.347660+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,42,250,target,intercept_only_mle,target_final_test,stage2_v2,success,,250,102,148,50000,20062,29938,0.40123999999999999,0.89790576495914298,0.84822473653604025,0.12680090848291176,0.39420527628322233,0.47220488819604878,0.41470126704968591,-0.03827685240688327,0.97899322582747517,0.03827685240688327,0.021006774172524834,0.0073260194928654373,0.21177998033326492,,250,250,False,False,False,,0.10028933361172676,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,f8b513769b93b35b4e8f7c3c5714762d1ea076e2dcb064cbfbe421befaf320c7,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:35.492306+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,42,250,target,sigmoid,target_final_test,stage2_v2,success,,250,102,148,50000,20062,29938,0.40123999999999999,0.89790576495914298,0.84822473653604025,0.12704713490893846,0.39491930036489648,0.47117999724212178,0.4136411153585664,-0.032911621722683707,1.0853887306408201,0.032911621722683707,0.085388730640820087,0.015867826744648025,0.18611272376783261,0.90202958435980474,250,250,False,False,False,True,0.1073177270591259,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,f8b513769b93b35b4e8f7c3c5714762d1ea076e2dcb064cbfbe421befaf320c7,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:35.592631+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,42,250,target,isotonic,target_final_test,stage2_v2,success,,250,102,148,50000,20062,29938,0.40123999999999999,0.89089008371596312,0.81020548715283502,0.12974451044672952,0.45782504884795722,0.45995246235630094,0.32024141449821131,-0.0030645069121959449,0.6332279251340508,0.0030645069121959449,0.3667720748659492,0.024966857198505121,,,250,13,True,True,False,,0.10230328515172005,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,f8b513769b93b35b4e8f7c3c5714762d1ea076e2dcb064cbfbe421befaf320c7,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:35.699993+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,42,250,target,jeffreys_smoothed_intercept_matching,target_final_test,stage2_v2,success,,250,102,148,50000,20062,29938,0.40123999999999999,0.89790576495914298,0.84822473653604025,0.12680799301545398,0.39421922169473544,0.47217539959308885,0.41468056151330634,-0.041061442150330751,0.9789948472792227,0.041061442150330751,0.021005152720777298,0.0076087851434537947,0.21462359835088507,1,250,250,False,False,False,,0.1003949623554945,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,f8b513769b93b35b4e8f7c3c5714762d1ea076e2dcb064cbfbe421befaf320c7,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:35.802342+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,42,500,target,intercept_only_mle,target_final_test,stage2_v2,success,,500,204,296,50000,20062,29938,0.40123999999999999,0.89790576495914298,0.84822473653604025,0.12705067849791984,0.3947615862167515,0.47116524743500299,0.41387528241981919,-0.10133184183881006,0.97880325187278838,0.10133184183881006,0.021196748127211618,0.013790738790676138,0.2754645971232324,,500,500,False,False,False,,0.095666762441396713,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,74742092c7cb2b6ef3a683f20d9a1a48e16d4890b5276c276c755e03a6a3d03d,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:35.945300+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,42,500,target,sigmoid,target_final_test,stage2_v2,success,,500,204,296,50000,20062,29938,0.40123999999999999,0.89790576495914298,0.84822473653604025,0.12778891044089455,0.39757893971638486,0.46809243655737354,0.40969219930851197,-0.088184517083833569,1.1776679465400368,0.088184517083833569,0.17766794654003681,0.028256602211545297,0.21841085514931471,0.83129258158876984,500,500,False,False,False,True,0.10526912100613117,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,74742092c7cb2b6ef3a683f20d9a1a48e16d4890b5276c276c755e03a6a3d03d,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:36.040979+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,42,500,target,isotonic,target_final_test,stage2_v2,success,,500,204,296,50000,20062,29938,0.40123999999999999,0.89442165788161043,0.82130233077414017,0.12917823676939938,0.4163365168501198,0.46230951549112431,0.38184177012829734,-0.051171347554660115,0.96379187257646504,0.051171347554660115,0.036208127423534964,0.024848507634607293,,,500,16,True,True,False,,0.092835536226630211,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,74742092c7cb2b6ef3a683f20d9a1a48e16d4890b5276c276c755e03a6a3d03d,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:36.146304+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,42,500,target,jeffreys_smoothed_intercept_matching,target_final_test,stage2_v2,success,,500,204,296,50000,20062,29938,0.40123999999999999,0.89790576495914298,0.84822473653604025,0.12705830582887523,0.39477954558753803,0.47113349949216465,0.4138486171324719,-0.1024231343119639,0.97882535107636237,0.1024231343119639,0.021174648923637629,0.013965098655235699,0.27686389822443075,1,500,500,False,False,False,,0.096046749502420425,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,74742092c7cb2b6ef3a683f20d9a1a48e16d4890b5276c276c755e03a6a3d03d,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:36.239175+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,43,25,target,intercept_only_mle,target_final_test,stage2_v2,success,,25,5,20,50000,20062,29938,0.40123999999999999,0.89790576495914298,0.84822473653604025,0.1499696615357394,0.45934490833373276,0.37576745131819511,0.31798479368462329,1.0038944869109967,0.97904980245699613,1.0038944869109967,0.020950197543003868,0.1253123446540429,-0.85236612671696166,,25,25,False,False,False,,0.11061281897127628,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,1223b366b0eb295cfb78b985f073f61adb0f6977f62a6cc26282b7d987198cc4,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:36.486571+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,43,25,target,sigmoid,target_final_test,stage2_v2,success,,25,5,20,50000,20062,29938,0.40123999999999999,0.89790576495914298,0.84822473653604025,0.15997322995575514,0.47267263634575252,0.33412867620332898,0.29819636672065475,1.4082633885994291,1.5476428159519044,1.4082633885994291,0.54764281595190445,0.13759740611592547,-0.80059743416908125,0.63256708628189118,25,25,False,False,False,True,0.11218235082924366,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,1223b366b0eb295cfb78b985f073f61adb0f6977f62a6cc26282b7d987198cc4,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:36.597200+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,43,25,target,isotonic,target_final_test,stage2_v2,success,,25,5,20,50000,20062,29938,0.40123999999999999,0.88140659922574571,0.79352774921888769,0.1526424802842325,0.51157631081180388,0.36464213142048529,0.24043389436924023,0.5858251848794217,0.65814639776940576,0.5858251848794217,0.34185360223059424,0.11568763972925221,,,25,4,True,True,False,,0.10129280760884285,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,1223b366b0eb295cfb78b985f073f61adb0f6977f62a6cc26282b7d987198cc4,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:36.709438+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,43,25,target,jeffreys_smoothed_intercept_matching,target_final_test,stage2_v2,success,,25,5,20,50000,20062,29938,0.40123999999999999,0.89790576495914298,0.84822473653604025,0.1446203651356007,0.4441995743056662,0.39803332090353927,0.34047192247274172,0.87781063104670798,0.97885832571810749,0.87781063104670798,0.021141674281892509,0.11031698443689747,-0.72383923289271812,1,25,25,False,False,False,,0.10752385295927525,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,1223b366b0eb295cfb78b985f073f61adb0f6977f62a6cc26282b7d987198cc4,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:36.810763+00:00
acsincome_region,acs,person,0,logistic_regression,0,blind_random,43,50,target,intercept_only_mle,target_final_test,stage2_v2,success,,50,19,31,50000,20062,29938,0.40123999999999999,0.89790576495914298,0.84822473653604025,0.12831897833600506,0.39880245724447683,0.46588608608787963,0.40787557405761043,0.26588438126978808,0.97905837629627812,0.26588438126978808,0.020941623703721879,0.034252232444677899,-0.098950050896764327,,50,50,False,False,False,,0.1066728662699461,411203fe5100ef369736ab5e818bf3c0b374e6a13e237709d7507437ec81a944,57d25909a06f8a044e9d4d68d15a5a83f9e4c354115085cbdfab74684c53967f,388280e28df93edaf3c7227106e42611ccb11fc45925a6ad0f0834bcadf5eee5,31f78923c34aa804b98004f06edf879f79f0a23deac8877d1cb810527af2a620,d745e5412c1d530a2ae64e2eaa42c85c1f64e419,2026-07-12T14:19:36.957253+00:00
