dataset,source_family,base_model,calibration_method,metric,effect_column,budget,absolute_budget,budget_fraction_of_target_pool,observed_positive_count,observed_negative_count,median,IQR,p05,p95,worst_observed_effect,availability_rate,algorithm_estimability_rate,estimable_rate,any_benefit_rate,any_harm_rate,material_benefit_rate,material_harm_rate,total_attempts,available_attempts,algorithm_estimable_attempts,finite_paired_effects,in_analysis_scope,analysis_scope,equal_task_effect,equal_family_effect,estimable_task_count_at_budget,source_family_count_at_budget,source_file
college_scorecard_2018,college_scorecard,xgboost_cpu,jeffreys_smoothed_intercept_matching,brier_skill,delta_brier_skill,25,25,0.2403846153846154,17.0,8.0,-0.0346152753173235,0.0940304226791211,-0.2540732941364235,0.0160442089313315,-0.4797246072128404,1.0,1.0,1.0,0.165,0.835,0.08333333333333333,0.7516666666666667,600.0,600.0,600.0,600.0,True,college_stress,-0.0346152753173235,-0.0346152753173235,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,intercept_only_mle,brier_skill,delta_brier_skill,50,50,0.4807692307692308,34.0,16.0,-0.03747590293421543,0.08962590416978597,-0.19998296774158952,0.0023527748310356697,-0.3106323059150965,1.0,1.0,1.0,0.175,0.825,0.015,0.725,600.0,600.0,600.0,600.0,True,college_stress,-0.03747590293421543,-0.03747590293421543,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,sigmoid,brier_skill,delta_brier_skill,50,50,0.4807692307692308,34.0,16.0,-0.04533207428960501,0.08778497150764025,-0.20423130600443462,0.005375129087230686,-0.40289246924798805,1.0,1.0,1.0,0.11666666666666667,0.8833333333333333,0.058333333333333334,0.8216666666666667,600.0,600.0,600.0,600.0,True,college_stress,-0.04533207428960501,-0.04533207428960501,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,isotonic,brier_skill,delta_brier_skill,50,50,0.4807692307692308,34.0,16.0,-0.07360651605960444,0.08873828920528559,-0.23406560330328186,0.001001356831693966,-0.5061641205534659,1.0,1.0,1.0,0.056666666666666664,0.9433333333333334,0.043333333333333335,0.9266666666666666,600.0,600.0,600.0,600.0,True,college_stress,-0.07360651605960444,-0.07360651605960444,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,jeffreys_smoothed_intercept_matching,brier_skill,delta_brier_skill,50,50,0.4807692307692308,34.0,16.0,-0.03436466445315478,0.09069579737099187,-0.20030623167966466,0.002585820548596889,-0.309693095475135,1.0,1.0,1.0,0.195,0.805,0.025,0.7116666666666667,600.0,600.0,600.0,600.0,True,college_stress,-0.03436466445315478,-0.03436466445315478,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,intercept_only_mle,brier_skill,delta_brier_skill,100,100,0.9615384615384616,68.0,32.0,-0.04364937619519388,0.10195183927460624,-0.11619486714781185,0.002582286200118899,-0.12297611986056511,1.0,1.0,1.0,0.315,0.685,0.0,0.6666666666666666,600.0,600.0,600.0,600.0,True,college_stress,-0.04364937619519388,-0.04364937619519388,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,sigmoid,brier_skill,delta_brier_skill,100,100,0.9615384615384616,68.0,32.0,-0.06754014100754491,0.08405812899404647,-0.09715347078346548,0.002879631772462437,-0.10653988346257948,1.0,1.0,1.0,0.22,0.78,0.0,0.6783333333333333,600.0,600.0,600.0,600.0,True,college_stress,-0.06754014100754491,-0.06754014100754491,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,isotonic,brier_skill,delta_brier_skill,100,100,0.9615384615384616,68.0,32.0,-0.06746388169955181,0.08160876181478,-0.12015341520825706,0.0033703582664361175,-0.1322679712438697,1.0,1.0,1.0,0.07666666666666666,0.9233333333333333,0.03833333333333333,0.8866666666666667,600.0,600.0,600.0,600.0,True,college_stress,-0.06746388169955181,-0.06746388169955181,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,jeffreys_smoothed_intercept_matching,brier_skill,delta_brier_skill,100,100,0.9615384615384616,68.0,32.0,-0.040613311627828,0.10307195866734933,-0.11706711134069911,0.0026353992280406854,-0.1238713844613043,1.0,1.0,1.0,0.325,0.675,0.0,0.6666666666666666,600.0,600.0,600.0,600.0,True,college_stress,-0.040613311627828,-0.040613311627828,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,intercept_only_mle,brier_skill,delta_brier_skill,250,250,1.0,71.0,34.0,,,,,,0.0,,,,,,,600.0,0.0,0.0,0.0,False,college_stress,,,,,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,sigmoid,brier_skill,delta_brier_skill,250,250,1.0,71.0,34.0,,,,,,0.0,,,,,,,600.0,0.0,0.0,0.0,False,college_stress,,,,,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,isotonic,brier_skill,delta_brier_skill,250,250,1.0,71.0,34.0,,,,,,0.0,,,,,,,600.0,0.0,0.0,0.0,False,college_stress,,,,,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,jeffreys_smoothed_intercept_matching,brier_skill,delta_brier_skill,250,250,1.0,71.0,34.0,,,,,,0.0,,,,,,,600.0,0.0,0.0,0.0,False,college_stress,,,,,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,intercept_only_mle,brier_skill,delta_brier_skill,500,500,1.0,71.0,34.0,,,,,,0.0,,,,,,,600.0,0.0,0.0,0.0,False,college_stress,,,,,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,sigmoid,brier_skill,delta_brier_skill,500,500,1.0,71.0,34.0,,,,,,0.0,,,,,,,600.0,0.0,0.0,0.0,False,college_stress,,,,,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,isotonic,brier_skill,delta_brier_skill,500,500,1.0,71.0,34.0,,,,,,0.0,,,,,,,600.0,0.0,0.0,0.0,False,college_stress,,,,,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,jeffreys_smoothed_intercept_matching,brier_skill,delta_brier_skill,500,500,1.0,71.0,34.0,,,,,,0.0,,,,,,,600.0,0.0,0.0,0.0,False,college_stress,,,,,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,logistic_regression,intercept_only_mle,abs_calibration_intercept,delta_abs_calibration_intercept,25,25,0.2403846153846154,17.0,8.0,-0.04182513065757662,0.10213521468846393,-0.3230834078419258,0.10678981817433365,-0.4879409117799562,1.0,1.0,1.0,0.23,0.77,0.23,0.77,300.0,300.0,300.0,300.0,True,college_stress,-0.04182513065757662,-0.04182513065757662,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,logistic_regression,sigmoid,abs_calibration_intercept,delta_abs_calibration_intercept,25,25,0.2403846153846154,17.0,8.0,-0.14027243903712872,0.44186159955609144,-1.832279410087605,0.1983884313718404,-41.427612965405565,1.0,1.0,1.0,0.26666666666666666,0.7333333333333333,0.26666666666666666,0.7333333333333333,300.0,300.0,300.0,300.0,True,college_stress,-0.14027243903712872,-0.14027243903712872,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,logistic_regression,isotonic,abs_calibration_intercept,delta_abs_calibration_intercept,25,25,0.2403846153846154,17.0,8.0,0.00014966876638433657,0.11551327321061597,-0.22153096772957595,0.3198586276234141,-0.5740491687291722,1.0,0.9266666666666666,0.9266666666666666,0.5,0.5,0.5,0.5,300.0,300.0,278.0,278.0,True,college_stress,0.00014966876638433657,0.00014966876638433657,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,logistic_regression,jeffreys_smoothed_intercept_matching,abs_calibration_intercept,delta_abs_calibration_intercept,25,25,0.2403846153846154,17.0,8.0,-0.04441549908985243,0.10029925256808946,-0.3251011500305479,0.08459196479003138,-0.4868733602016269,1.0,1.0,1.0,0.18,0.82,0.18,0.82,300.0,300.0,300.0,300.0,True,college_stress,-0.04441549908985243,-0.04441549908985243,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,logistic_regression,intercept_only_mle,abs_calibration_intercept,delta_abs_calibration_intercept,50,50,0.4807692307692308,34.0,16.0,-0.04092118198764283,0.091315205838915,-0.25516603821543354,0.04233229478618822,-0.37650253436768405,1.0,1.0,1.0,0.15666666666666668,0.8433333333333334,0.15666666666666668,0.8433333333333334,300.0,300.0,300.0,300.0,True,college_stress,-0.04092118198764283,-0.04092118198764283,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,logistic_regression,sigmoid,abs_calibration_intercept,delta_abs_calibration_intercept,50,50,0.4807692307692308,34.0,16.0,-0.1496295621569359,0.341603019645828,-3.757955574922207,0.17604948604970236,-68.30575006385352,1.0,1.0,1.0,0.24666666666666667,0.7533333333333333,0.24666666666666667,0.7533333333333333,300.0,300.0,300.0,300.0,True,college_stress,-0.1496295621569359,-0.1496295621569359,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,logistic_regression,isotonic,abs_calibration_intercept,delta_abs_calibration_intercept,50,50,0.4807692307692308,34.0,16.0,0.008679512049105609,0.09620172071791079,-0.11272150741026567,0.3076176454260959,-0.42165467763877307,1.0,1.0,1.0,0.55,0.45,0.55,0.45,300.0,300.0,300.0,300.0,True,college_stress,0.008679512049105609,0.008679512049105609,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,logistic_regression,jeffreys_smoothed_intercept_matching,abs_calibration_intercept,delta_abs_calibration_intercept,50,50,0.4807692307692308,34.0,16.0,-0.04141932330193582,0.09748743851446384,-0.2610124163360544,0.03536245756823413,-0.38043512602851287,1.0,1.0,1.0,0.13666666666666666,0.8633333333333333,0.13666666666666666,0.8633333333333333,300.0,300.0,300.0,300.0,True,college_stress,-0.04141932330193582,-0.04141932330193582,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,logistic_regression,intercept_only_mle,abs_calibration_intercept,delta_abs_calibration_intercept,100,100,0.9615384615384616,68.0,32.0,-0.0392236855311614,0.14451641699977835,-0.18829833981659413,0.002856627930108596,-0.20976697591928561,1.0,1.0,1.0,0.07,0.93,0.07,0.93,300.0,300.0,300.0,300.0,True,college_stress,-0.0392236855311614,-0.0392236855311614,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,logistic_regression,sigmoid,abs_calibration_intercept,delta_abs_calibration_intercept,100,100,0.9615384615384616,68.0,32.0,-0.15319776772334515,1.0070322785923387,-2.59450573928203,-0.03725667311116388,-55.92823637474879,1.0,1.0,1.0,0.0,1.0,0.0,1.0,300.0,300.0,300.0,300.0,True,college_stress,-0.15319776772334515,-0.15319776772334515,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,logistic_regression,isotonic,abs_calibration_intercept,delta_abs_calibration_intercept,100,100,0.9615384615384616,68.0,32.0,0.04906431974294967,0.09969711542209814,-0.055945566954356984,0.056117241759540366,-0.0759606644598167,1.0,1.0,1.0,0.6566666666666666,0.3433333333333333,0.6566666666666666,0.3433333333333333,300.0,300.0,300.0,300.0,True,college_stress,0.04906431974294967,0.04906431974294967,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,logistic_regression,jeffreys_smoothed_intercept_matching,abs_calibration_intercept,delta_abs_calibration_intercept,100,100,0.9615384615384616,68.0,32.0,-0.03934809168495679,0.14600192512178495,-0.19187672035925027,0.00039301016803384086,-0.21328242801160957,1.0,1.0,1.0,0.05333333333333334,0.9466666666666667,0.05333333333333334,0.9466666666666667,300.0,300.0,300.0,300.0,True,college_stress,-0.03934809168495679,-0.03934809168495679,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,logistic_regression,intercept_only_mle,abs_calibration_intercept,delta_abs_calibration_intercept,250,250,1.0,71.0,34.0,,,,,,0.0,,,,,,,300.0,0.0,0.0,0.0,False,college_stress,,,,,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,logistic_regression,sigmoid,abs_calibration_intercept,delta_abs_calibration_intercept,250,250,1.0,71.0,34.0,,,,,,0.0,,,,,,,300.0,0.0,0.0,0.0,False,college_stress,,,,,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,logistic_regression,isotonic,abs_calibration_intercept,delta_abs_calibration_intercept,250,250,1.0,71.0,34.0,,,,,,0.0,,,,,,,300.0,0.0,0.0,0.0,False,college_stress,,,,,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,logistic_regression,jeffreys_smoothed_intercept_matching,abs_calibration_intercept,delta_abs_calibration_intercept,250,250,1.0,71.0,34.0,,,,,,0.0,,,,,,,300.0,0.0,0.0,0.0,False,college_stress,,,,,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,logistic_regression,intercept_only_mle,abs_calibration_intercept,delta_abs_calibration_intercept,500,500,1.0,71.0,34.0,,,,,,0.0,,,,,,,300.0,0.0,0.0,0.0,False,college_stress,,,,,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,logistic_regression,sigmoid,abs_calibration_intercept,delta_abs_calibration_intercept,500,500,1.0,71.0,34.0,,,,,,0.0,,,,,,,300.0,0.0,0.0,0.0,False,college_stress,,,,,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,logistic_regression,isotonic,abs_calibration_intercept,delta_abs_calibration_intercept,500,500,1.0,71.0,34.0,,,,,,0.0,,,,,,,300.0,0.0,0.0,0.0,False,college_stress,,,,,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,logistic_regression,jeffreys_smoothed_intercept_matching,abs_calibration_intercept,delta_abs_calibration_intercept,500,500,1.0,71.0,34.0,,,,,,0.0,,,,,,,300.0,0.0,0.0,0.0,False,college_stress,,,,,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,intercept_only_mle,abs_calibration_intercept,delta_abs_calibration_intercept,25,25,0.2403846153846154,17.0,8.0,-0.21357742299757254,0.3618059278797916,-0.6691473375308974,0.1406761342856561,-1.2137598724026106,1.0,1.0,1.0,0.19666666666666666,0.8033333333333333,0.19666666666666666,0.8033333333333333,600.0,600.0,600.0,600.0,True,college_stress,-0.21357742299757254,-0.21357742299757254,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,sigmoid,abs_calibration_intercept,delta_abs_calibration_intercept,25,25,0.2403846153846154,17.0,8.0,-0.28108080551798564,0.4924966233664376,-3.118020512394847,0.1610202877507979,-46.722886916069754,1.0,1.0,1.0,0.18833333333333332,0.8116666666666666,0.18833333333333332,0.8116666666666666,600.0,600.0,600.0,600.0,True,college_stress,-0.28108080551798564,-0.28108080551798564,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,isotonic,abs_calibration_intercept,delta_abs_calibration_intercept,25,25,0.2403846153846154,17.0,8.0,0.019874517699257258,0.32933060534213754,-0.39125131868407104,0.3663606275997947,-0.8466108629807656,1.0,0.9266666666666666,0.9266666666666666,0.5377697841726619,0.46223021582733814,0.5377697841726619,0.46223021582733814,600.0,600.0,556.0,556.0,True,college_stress,0.019874517699257258,0.019874517699257258,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,jeffreys_smoothed_intercept_matching,abs_calibration_intercept,delta_abs_calibration_intercept,25,25,0.2403846153846154,17.0,8.0,-0.21134160697820967,0.34523176148582596,-0.631440487258143,0.14639580586502665,-1.0616355073296075,1.0,1.0,1.0,0.19833333333333333,0.8016666666666666,0.19833333333333333,0.8016666666666666,600.0,600.0,600.0,600.0,True,college_stress,-0.21134160697820967,-0.21134160697820967,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,intercept_only_mle,abs_calibration_intercept,delta_abs_calibration_intercept,50,50,0.4807692307692308,34.0,16.0,-0.20512966375291614,0.29067424907734396,-0.5289243850953326,0.1019522436889082,-0.8581029038818556,1.0,1.0,1.0,0.14833333333333334,0.8516666666666667,0.14833333333333334,0.8516666666666667,600.0,600.0,600.0,600.0,True,college_stress,-0.20512966375291614,-0.20512966375291614,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,sigmoid,abs_calibration_intercept,delta_abs_calibration_intercept,50,50,0.4807692307692308,34.0,16.0,-0.23235839740809627,0.41241262081120067,-1.418589119369147,0.1486151156406731,-6.002841013055849,1.0,1.0,1.0,0.19666666666666666,0.8033333333333333,0.19666666666666666,0.8033333333333333,600.0,600.0,600.0,600.0,True,college_stress,-0.23235839740809627,-0.23235839740809627,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,isotonic,abs_calibration_intercept,delta_abs_calibration_intercept,50,50,0.4807692307692308,34.0,16.0,0.04171227823387359,0.29472971015438454,-0.30413483946949005,0.19791764335889445,-0.48634840968533033,1.0,1.0,1.0,0.6083333333333333,0.39166666666666666,0.6083333333333333,0.39166666666666666,600.0,600.0,600.0,600.0,True,college_stress,0.04171227823387359,0.04171227823387359,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,jeffreys_smoothed_intercept_matching,abs_calibration_intercept,delta_abs_calibration_intercept,50,50,0.4807692307692308,34.0,16.0,-0.20292101782017233,0.2880328411634641,-0.52341100893957,0.09592035652498095,-0.8101689199693045,1.0,1.0,1.0,0.145,0.855,0.145,0.855,600.0,600.0,600.0,600.0,True,college_stress,-0.20292101782017233,-0.20292101782017233,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,intercept_only_mle,abs_calibration_intercept,delta_abs_calibration_intercept,100,100,0.9615384615384616,68.0,32.0,-0.21717218056308438,0.23028044552336063,-0.4308055929300598,-0.014819289751089955,-0.442600060840718,1.0,1.0,1.0,0.018333333333333333,0.9816666666666667,0.018333333333333333,0.9816666666666667,600.0,600.0,600.0,600.0,True,college_stress,-0.21717218056308438,-0.21717218056308438,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,sigmoid,abs_calibration_intercept,delta_abs_calibration_intercept,100,100,0.9615384615384616,68.0,32.0,-0.295036068667759,0.4915270874492189,-0.7011781825300606,0.003996486181409037,-0.8382552381869189,1.0,1.0,1.0,0.06833333333333333,0.9316666666666666,0.06833333333333333,0.9316666666666666,600.0,600.0,600.0,600.0,True,college_stress,-0.295036068667759,-0.295036068667759,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,isotonic,abs_calibration_intercept,delta_abs_calibration_intercept,100,100,0.9615384615384616,68.0,32.0,0.042504153452824586,0.25083260794190193,-0.24352071686035315,0.12192290309346829,-0.2522091520195944,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,600.0,600.0,600.0,600.0,True,college_stress,0.042504153452824586,0.042504153452824586,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,jeffreys_smoothed_intercept_matching,abs_calibration_intercept,delta_abs_calibration_intercept,100,100,0.9615384615384616,68.0,32.0,-0.20328656264144274,0.22513621052039726,-0.43287846753254094,-0.021800070760927066,-0.44465523687290615,1.0,1.0,1.0,0.008333333333333333,0.9916666666666667,0.008333333333333333,0.9916666666666667,600.0,600.0,600.0,600.0,True,college_stress,-0.20328656264144274,-0.20328656264144274,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,intercept_only_mle,abs_calibration_intercept,delta_abs_calibration_intercept,250,250,1.0,71.0,34.0,,,,,,0.0,,,,,,,600.0,0.0,0.0,0.0,False,college_stress,,,,,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,sigmoid,abs_calibration_intercept,delta_abs_calibration_intercept,250,250,1.0,71.0,34.0,,,,,,0.0,,,,,,,600.0,0.0,0.0,0.0,False,college_stress,,,,,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,isotonic,abs_calibration_intercept,delta_abs_calibration_intercept,250,250,1.0,71.0,34.0,,,,,,0.0,,,,,,,600.0,0.0,0.0,0.0,False,college_stress,,,,,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,jeffreys_smoothed_intercept_matching,abs_calibration_intercept,delta_abs_calibration_intercept,250,250,1.0,71.0,34.0,,,,,,0.0,,,,,,,600.0,0.0,0.0,0.0,False,college_stress,,,,,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,intercept_only_mle,abs_calibration_intercept,delta_abs_calibration_intercept,500,500,1.0,71.0,34.0,,,,,,0.0,,,,,,,600.0,0.0,0.0,0.0,False,college_stress,,,,,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,sigmoid,abs_calibration_intercept,delta_abs_calibration_intercept,500,500,1.0,71.0,34.0,,,,,,0.0,,,,,,,600.0,0.0,0.0,0.0,False,college_stress,,,,,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,isotonic,abs_calibration_intercept,delta_abs_calibration_intercept,500,500,1.0,71.0,34.0,,,,,,0.0,,,,,,,600.0,0.0,0.0,0.0,False,college_stress,,,,,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,xgboost_cpu,jeffreys_smoothed_intercept_matching,abs_calibration_intercept,delta_abs_calibration_intercept,500,500,1.0,71.0,34.0,,,,,,0.0,,,,,,,600.0,0.0,0.0,0.0,False,college_stress,,,,,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,logistic_regression,intercept_only_mle,abs_calibration_slope_error,delta_abs_calibration_slope_error,25,25,0.2403846153846154,17.0,8.0,-1.398225556836774e-05,0.0016376945643492014,-0.0032302115638543627,4.864076900432671e-05,-0.004625267514823395,1.0,1.0,1.0,0.39,0.61,0.39,0.61,300.0,300.0,300.0,300.0,True,college_stress,-1.398225556836774e-05,-1.398225556836774e-05,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,logistic_regression,sigmoid,abs_calibration_slope_error,delta_abs_calibration_slope_error,25,25,0.2403846153846154,17.0,8.0,-0.14491194031191446,0.441088011054832,-1.997472140421311,0.5524857445337633,-54.868475365203,1.0,1.0,1.0,0.33666666666666667,0.6633333333333333,0.33666666666666667,0.6633333333333333,300.0,300.0,300.0,300.0,True,college_stress,-0.14491194031191446,-0.14491194031191446,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,logistic_regression,isotonic,abs_calibration_slope_error,delta_abs_calibration_slope_error,25,25,0.2403846153846154,17.0,8.0,0.04330610443002764,0.08776713705470848,-0.06094221971788124,0.6451608237379477,-3.433126361252719,1.0,0.9266666666666666,0.9266666666666666,0.8669064748201439,0.13309352517985612,0.8669064748201439,0.13309352517985612,300.0,300.0,278.0,278.0,True,college_stress,0.04330610443002764,0.04330610443002764,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,logistic_regression,jeffreys_smoothed_intercept_matching,abs_calibration_slope_error,delta_abs_calibration_slope_error,25,25,0.2403846153846154,17.0,8.0,-1.7704809474383687e-05,0.0016998528289586534,-0.0032334844781525818,3.5782690054186884e-05,-0.004580984665150112,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,300.0,300.0,300.0,300.0,True,college_stress,-1.7704809474383687e-05,-1.7704809474383687e-05,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,logistic_regression,intercept_only_mle,abs_calibration_slope_error,delta_abs_calibration_slope_error,50,50,0.4807692307692308,34.0,16.0,-2.920912570258949e-06,0.0019807132984695774,-0.003000501849390702,5.362365192020382e-05,-0.00368919154637104,1.0,1.0,1.0,0.48333333333333334,0.5166666666666667,0.48333333333333334,0.5166666666666667,300.0,300.0,300.0,300.0,True,college_stress,-2.920912570258949e-06,-2.920912570258949e-06,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,logistic_regression,sigmoid,abs_calibration_slope_error,delta_abs_calibration_slope_error,50,50,0.4807692307692308,34.0,16.0,-0.08665711391364778,0.645644736747601,-3.8827640249958963,0.5590381983129954,-52.66092488954782,1.0,1.0,1.0,0.43333333333333335,0.5666666666666667,0.43333333333333335,0.5666666666666667,300.0,300.0,300.0,300.0,True,college_stress,-0.08665711391364778,-0.08665711391364778,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,logistic_regression,isotonic,abs_calibration_slope_error,delta_abs_calibration_slope_error,50,50,0.4807692307692308,34.0,16.0,0.029150661666119626,0.13207410155290186,-0.0447391838396295,0.6830649647567395,-0.11976967786007275,1.0,1.0,1.0,0.83,0.17,0.83,0.17,300.0,300.0,300.0,300.0,True,college_stress,0.029150661666119626,0.029150661666119626,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,logistic_regression,jeffreys_smoothed_intercept_matching,abs_calibration_slope_error,delta_abs_calibration_slope_error,50,50,0.4807692307692308,34.0,16.0,-9.572638694888003e-06,0.0019944156317829587,-0.003000265264778279,3.4369024030983565e-05,-0.003693619273451021,1.0,1.0,1.0,0.36,0.64,0.36,0.64,300.0,300.0,300.0,300.0,True,college_stress,-9.572638694888003e-06,-9.572638694888003e-06,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,logistic_regression,intercept_only_mle,abs_calibration_slope_error,delta_abs_calibration_slope_error,100,100,0.9615384615384616,68.0,32.0,1.0452350853118464e-05,0.0022826172951143364,-0.0023947276875838975,8.534365141881217e-05,-0.0024300828094531157,1.0,1.0,1.0,0.56,0.44,0.56,0.44,300.0,300.0,300.0,300.0,True,college_stress,1.0452350853118464e-05,1.0452350853118464e-05,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
college_scorecard_2018,college_scorecard,logistic_regression,sigmoid,abs_calibration_slope_error,delta_abs_calibration_slope_error,100,100,0.9615384615384616,68.0,32.0,-0.13658196413969825,0.47006035275862945,-1.115941711710993,0.5085614838674873,-50.85548794572101,1.0,1.0,1.0,0.45,0.55,0.45,0.55,300.0,300.0,300.0,300.0,True,college_stress,-0.13658196413969825,-0.13658196413969825,1.0,1.0,results/stage2de/h3_college_stress_case.parquet
