base_model,calibration_method,budget,metric,effect_column,left_out_dataset,estimate,retained_unit_count,source_file
logistic_regression,jeffreys_smoothed_intercept_matching,25,brier_skill,delta_brier_skill,diabetes_readmission_patient_index,3.6764105628292465e-05,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,25,brier_skill,delta_brier_skill,nhanes_lead,-0.007378186874438891,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,intercept_only_mle,50,brier_skill,delta_brier_skill,acsfoodstamps_household,0.009811583288227413,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,intercept_only_mle,50,brier_skill,delta_brier_skill,acsincome_region,0.008468817396798292,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,intercept_only_mle,50,brier_skill,delta_brier_skill,brfss_diabetes,0.004396869435013717,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,intercept_only_mle,50,brier_skill,delta_brier_skill,diabetes_readmission_patient_index,0.007957971699760868,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,intercept_only_mle,50,brier_skill,delta_brier_skill,nhanes_lead,2.0616223195241146e-05,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,sigmoid,50,brier_skill,delta_brier_skill,acsfoodstamps_household,-0.008312871118877546,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,sigmoid,50,brier_skill,delta_brier_skill,acsincome_region,-0.009883082571936583,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,sigmoid,50,brier_skill,delta_brier_skill,brfss_diabetes,-0.012452766332069556,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,sigmoid,50,brier_skill,delta_brier_skill,diabetes_readmission_patient_index,-0.009715841217053364,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,sigmoid,50,brier_skill,delta_brier_skill,nhanes_lead,-0.014067751945335202,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,isotonic,50,brier_skill,delta_brier_skill,acsfoodstamps_household,-0.06561815202122695,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,isotonic,50,brier_skill,delta_brier_skill,acsincome_region,-0.06965378483676103,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,isotonic,50,brier_skill,delta_brier_skill,brfss_diabetes,-0.06723831236036273,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,isotonic,50,brier_skill,delta_brier_skill,diabetes_readmission_patient_index,-0.06785664232053419,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,isotonic,50,brier_skill,delta_brier_skill,nhanes_lead,-0.05848836937974114,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,50,brier_skill,delta_brier_skill,acsfoodstamps_household,0.011086651051250326,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,50,brier_skill,delta_brier_skill,acsincome_region,0.00973280900666526,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,50,brier_skill,delta_brier_skill,brfss_diabetes,0.0050956318199669726,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,50,brier_skill,delta_brier_skill,diabetes_readmission_patient_index,0.009019402843522276,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,50,brier_skill,delta_brier_skill,nhanes_lead,0.0009351284802373294,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,intercept_only_mle,100,brier_skill,delta_brier_skill,acsfoodstamps_household,0.015438482080924479,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,intercept_only_mle,100,brier_skill,delta_brier_skill,acsincome_region,0.014167960724284487,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,intercept_only_mle,100,brier_skill,delta_brier_skill,brfss_diabetes,0.0093654471042348,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,intercept_only_mle,100,brier_skill,delta_brier_skill,diabetes_readmission_patient_index,0.013140074860080508,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,intercept_only_mle,100,brier_skill,delta_brier_skill,nhanes_lead,0.005150331729469451,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,sigmoid,100,brier_skill,delta_brier_skill,acsfoodstamps_household,0.00813032485006221,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,sigmoid,100,brier_skill,delta_brier_skill,acsincome_region,0.007117192589970345,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,sigmoid,100,brier_skill,delta_brier_skill,brfss_diabetes,0.002737134654449469,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,sigmoid,100,brier_skill,delta_brier_skill,diabetes_readmission_patient_index,0.006703445555044138,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,sigmoid,100,brier_skill,delta_brier_skill,nhanes_lead,-0.0012305531478854353,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,isotonic,100,brier_skill,delta_brier_skill,acsfoodstamps_household,-0.028572025920698504,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,isotonic,100,brier_skill,delta_brier_skill,acsincome_region,-0.030813318394234734,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,isotonic,100,brier_skill,delta_brier_skill,brfss_diabetes,-0.03155453605606853,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,isotonic,100,brier_skill,delta_brier_skill,diabetes_readmission_patient_index,-0.030925006535118205,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,isotonic,100,brier_skill,delta_brier_skill,nhanes_lead,-0.032385965642111755,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,100,brier_skill,delta_brier_skill,acsfoodstamps_household,0.015420265025770055,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,100,brier_skill,delta_brier_skill,acsincome_region,0.014226216346137896,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,100,brier_skill,delta_brier_skill,brfss_diabetes,0.00930500820384604,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,100,brier_skill,delta_brier_skill,diabetes_readmission_patient_index,0.013070414470717912,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,100,brier_skill,delta_brier_skill,nhanes_lead,0.005282089995733194,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,intercept_only_mle,250,brier_skill,delta_brier_skill,acsfoodstamps_household,0.01945726950048904,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,intercept_only_mle,250,brier_skill,delta_brier_skill,acsincome_region,0.01836776326463728,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,intercept_only_mle,250,brier_skill,delta_brier_skill,brfss_diabetes,0.013291926259067319,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,intercept_only_mle,250,brier_skill,delta_brier_skill,diabetes_readmission_patient_index,0.01730994937613843,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,intercept_only_mle,250,brier_skill,delta_brier_skill,nhanes_lead,0.007717891088482462,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,sigmoid,250,brier_skill,delta_brier_skill,acsfoodstamps_household,0.016358817541561058,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,sigmoid,250,brier_skill,delta_brier_skill,acsincome_region,0.015563419247620738,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,sigmoid,250,brier_skill,delta_brier_skill,brfss_diabetes,0.010475737086027836,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,sigmoid,250,brier_skill,delta_brier_skill,diabetes_readmission_patient_index,0.014957722443858207,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,sigmoid,250,brier_skill,delta_brier_skill,nhanes_lead,0.006052633969034382,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,isotonic,250,brier_skill,delta_brier_skill,acsfoodstamps_household,-0.0017958434795545264,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,isotonic,250,brier_skill,delta_brier_skill,acsincome_region,-0.003897079316160512,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,isotonic,250,brier_skill,delta_brier_skill,brfss_diabetes,-0.006733948076708546,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,isotonic,250,brier_skill,delta_brier_skill,diabetes_readmission_patient_index,-0.00455899411537708,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,isotonic,250,brier_skill,delta_brier_skill,nhanes_lead,-0.011435401925610017,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,250,brier_skill,delta_brier_skill,acsfoodstamps_household,0.01902706982896521,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,250,brier_skill,delta_brier_skill,acsincome_region,0.017957302375116307,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,250,brier_skill,delta_brier_skill,brfss_diabetes,0.012926626089054899,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,250,brier_skill,delta_brier_skill,diabetes_readmission_patient_index,0.01689805750265906,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,250,brier_skill,delta_brier_skill,nhanes_lead,0.0076954059264986024,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,intercept_only_mle,500,brier_skill,delta_brier_skill,acsfoodstamps_household,0.02122199364061876,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,intercept_only_mle,500,brier_skill,delta_brier_skill,acsincome_region,0.019986784616609216,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,intercept_only_mle,500,brier_skill,delta_brier_skill,brfss_diabetes,0.015091094160368482,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,intercept_only_mle,500,brier_skill,delta_brier_skill,diabetes_readmission_patient_index,0.01911715440538192,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,intercept_only_mle,500,brier_skill,delta_brier_skill,nhanes_lead,0.00841948991320654,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,sigmoid,500,brier_skill,delta_brier_skill,acsfoodstamps_household,0.018992375099855643,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,sigmoid,500,brier_skill,delta_brier_skill,acsincome_region,0.018179197223063007,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,sigmoid,500,brier_skill,delta_brier_skill,brfss_diabetes,0.012824751948592936,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,sigmoid,500,brier_skill,delta_brier_skill,diabetes_readmission_patient_index,0.01743268622916984,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,sigmoid,500,brier_skill,delta_brier_skill,nhanes_lead,0.008217422350705633,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,isotonic,500,brier_skill,delta_brier_skill,acsfoodstamps_household,0.009077709197330475,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,isotonic,500,brier_skill,delta_brier_skill,acsincome_region,0.007407215117470015,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,isotonic,500,brier_skill,delta_brier_skill,brfss_diabetes,0.0033450422587592427,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,isotonic,500,brier_skill,delta_brier_skill,diabetes_readmission_patient_index,0.006415448842786539,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,isotonic,500,brier_skill,delta_brier_skill,nhanes_lead,-0.0018773869352508993,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,500,brier_skill,delta_brier_skill,acsfoodstamps_household,0.020988750396634906,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,500,brier_skill,delta_brier_skill,acsincome_region,0.019763683788216635,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,500,brier_skill,delta_brier_skill,brfss_diabetes,0.014877718286430294,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,500,brier_skill,delta_brier_skill,diabetes_readmission_patient_index,0.018906323646536063,4,results/stage2de/h3_leave_one_task_out.parquet
logistic_regression,jeffreys_smoothed_intercept_matching,500,brier_skill,delta_brier_skill,nhanes_lead,0.008417327637081626,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,intercept_only_mle,25,brier_skill,delta_brier_skill,acsfoodstamps_household,0.0017587258621844654,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,intercept_only_mle,25,brier_skill,delta_brier_skill,acsincome_region,-0.0041007604220536925,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,intercept_only_mle,25,brier_skill,delta_brier_skill,brfss_diabetes,-0.004206408015154137,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,intercept_only_mle,25,brier_skill,delta_brier_skill,diabetes_readmission_patient_index,0.00041835366841652677,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,intercept_only_mle,25,brier_skill,delta_brier_skill,nhanes_lead,-0.005119690995748702,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,sigmoid,25,brier_skill,delta_brier_skill,acsfoodstamps_household,-0.03593302647119004,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,sigmoid,25,brier_skill,delta_brier_skill,acsincome_region,-0.04253449165261379,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,sigmoid,25,brier_skill,delta_brier_skill,brfss_diabetes,-0.04189569839103577,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,sigmoid,25,brier_skill,delta_brier_skill,diabetes_readmission_patient_index,-0.03861448992987947,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,sigmoid,25,brier_skill,delta_brier_skill,nhanes_lead,-0.04038080446870909,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,isotonic,25,brier_skill,delta_brier_skill,acsfoodstamps_household,-0.1855819074721478,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,isotonic,25,brier_skill,delta_brier_skill,acsincome_region,-0.19241228539178531,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,isotonic,25,brier_skill,delta_brier_skill,brfss_diabetes,-0.18157222048334665,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,isotonic,25,brier_skill,delta_brier_skill,diabetes_readmission_patient_index,-0.18643578940249217,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,isotonic,25,brier_skill,delta_brier_skill,nhanes_lead,-0.10432155278127055,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,25,brier_skill,delta_brier_skill,acsfoodstamps_household,0.0020202575028478026,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,25,brier_skill,delta_brier_skill,acsincome_region,-0.0041451827204831565,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,25,brier_skill,delta_brier_skill,brfss_diabetes,-0.004945680968437269,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,25,brier_skill,delta_brier_skill,diabetes_readmission_patient_index,-7.448132258879026e-05,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,25,brier_skill,delta_brier_skill,nhanes_lead,-0.0034385696524171505,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,intercept_only_mle,50,brier_skill,delta_brier_skill,acsfoodstamps_household,0.010456635766904213,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,intercept_only_mle,50,brier_skill,delta_brier_skill,acsincome_region,0.005618432505278867,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,intercept_only_mle,50,brier_skill,delta_brier_skill,brfss_diabetes,0.004552889515071462,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,intercept_only_mle,50,brier_skill,delta_brier_skill,diabetes_readmission_patient_index,0.00991370095120897,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,intercept_only_mle,50,brier_skill,delta_brier_skill,nhanes_lead,0.003333031073519205,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,sigmoid,50,brier_skill,delta_brier_skill,acsfoodstamps_household,-0.006529723316767058,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,sigmoid,50,brier_skill,delta_brier_skill,acsincome_region,-0.01005429461663293,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,sigmoid,50,brier_skill,delta_brier_skill,brfss_diabetes,-0.010096936921234118,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,sigmoid,50,brier_skill,delta_brier_skill,diabetes_readmission_patient_index,-0.005622851548389013,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,sigmoid,50,brier_skill,delta_brier_skill,nhanes_lead,-0.013285446145849575,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,isotonic,50,brier_skill,delta_brier_skill,acsfoodstamps_household,-0.0667767106833401,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,isotonic,50,brier_skill,delta_brier_skill,acsincome_region,-0.07276813785951647,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,isotonic,50,brier_skill,delta_brier_skill,brfss_diabetes,-0.06953807566760759,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,isotonic,50,brier_skill,delta_brier_skill,diabetes_readmission_patient_index,-0.06912288567977502,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,isotonic,50,brier_skill,delta_brier_skill,nhanes_lead,-0.05761801370822563,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,50,brier_skill,delta_brier_skill,acsfoodstamps_household,0.010914469500989094,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,50,brier_skill,delta_brier_skill,acsincome_region,0.006123245715890319,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,50,brier_skill,delta_brier_skill,brfss_diabetes,0.004627237844270701,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,50,brier_skill,delta_brier_skill,diabetes_readmission_patient_index,0.010380051895749878,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,50,brier_skill,delta_brier_skill,nhanes_lead,0.004481321144273409,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,intercept_only_mle,100,brier_skill,delta_brier_skill,acsfoodstamps_household,0.01674308565019253,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,intercept_only_mle,100,brier_skill,delta_brier_skill,acsincome_region,0.012265173580069927,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,intercept_only_mle,100,brier_skill,delta_brier_skill,brfss_diabetes,0.009978775232348552,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,intercept_only_mle,100,brier_skill,delta_brier_skill,diabetes_readmission_patient_index,0.015823341217607756,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,intercept_only_mle,100,brier_skill,delta_brier_skill,nhanes_lead,0.008810989994736312,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,sigmoid,100,brier_skill,delta_brier_skill,acsfoodstamps_household,0.009989559554233848,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,sigmoid,100,brier_skill,delta_brier_skill,acsincome_region,0.0069846918522862705,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,sigmoid,100,brier_skill,delta_brier_skill,brfss_diabetes,0.005304082617330383,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,sigmoid,100,brier_skill,delta_brier_skill,diabetes_readmission_patient_index,0.010194214630134577,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,sigmoid,100,brier_skill,delta_brier_skill,nhanes_lead,-0.00017020237632425772,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,isotonic,100,brier_skill,delta_brier_skill,acsfoodstamps_household,-0.026818882827433832,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,isotonic,100,brier_skill,delta_brier_skill,acsincome_region,-0.03093337661056006,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,isotonic,100,brier_skill,delta_brier_skill,brfss_diabetes,-0.029751600501160685,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,isotonic,100,brier_skill,delta_brier_skill,diabetes_readmission_patient_index,-0.027502735450103857,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,isotonic,100,brier_skill,delta_brier_skill,nhanes_lead,-0.030755455942695145,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,100,brier_skill,delta_brier_skill,acsfoodstamps_household,0.016360474819464052,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,100,brier_skill,delta_brier_skill,acsincome_region,0.011985549131403775,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,100,brier_skill,delta_brier_skill,brfss_diabetes,0.009615792030727946,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,100,brier_skill,delta_brier_skill,diabetes_readmission_patient_index,0.015614628607421036,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,100,brier_skill,delta_brier_skill,nhanes_lead,0.009120114661823858,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,intercept_only_mle,250,brier_skill,delta_brier_skill,acsfoodstamps_household,0.01949866040628194,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,intercept_only_mle,250,brier_skill,delta_brier_skill,acsincome_region,0.015040271255676654,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,intercept_only_mle,250,brier_skill,delta_brier_skill,brfss_diabetes,0.012536019005590177,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,intercept_only_mle,250,brier_skill,delta_brier_skill,diabetes_readmission_patient_index,0.018799433343329508,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,intercept_only_mle,250,brier_skill,delta_brier_skill,nhanes_lead,0.011481983684586222,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,sigmoid,250,brier_skill,delta_brier_skill,acsfoodstamps_household,0.01843193866457042,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,sigmoid,250,brier_skill,delta_brier_skill,acsincome_region,0.0154613859276852,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,sigmoid,250,brier_skill,delta_brier_skill,brfss_diabetes,0.013129267757973226,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,sigmoid,250,brier_skill,delta_brier_skill,diabetes_readmission_patient_index,0.01871991990479989,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,sigmoid,250,brier_skill,delta_brier_skill,nhanes_lead,0.0070458675858152825,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,isotonic,250,brier_skill,delta_brier_skill,acsfoodstamps_household,-0.0012713953282258716,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,isotonic,250,brier_skill,delta_brier_skill,acsincome_region,-0.005001549663221444,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,isotonic,250,brier_skill,delta_brier_skill,brfss_diabetes,-0.0054790184457253754,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,isotonic,250,brier_skill,delta_brier_skill,diabetes_readmission_patient_index,-0.002596148841694901,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,isotonic,250,brier_skill,delta_brier_skill,nhanes_lead,-0.009933502758354334,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,250,brier_skill,delta_brier_skill,acsfoodstamps_household,0.019264399977923147,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,250,brier_skill,delta_brier_skill,acsincome_region,0.014818966098639502,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,250,brier_skill,delta_brier_skill,brfss_diabetes,0.012304139190063193,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,250,brier_skill,delta_brier_skill,diabetes_readmission_patient_index,0.018570378514035785,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,jeffreys_smoothed_intercept_matching,250,brier_skill,delta_brier_skill,nhanes_lead,0.011525919869257065,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,intercept_only_mle,500,brier_skill,delta_brier_skill,acsfoodstamps_household,0.020287724575749663,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,intercept_only_mle,500,brier_skill,delta_brier_skill,acsincome_region,0.01592429946680214,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,intercept_only_mle,500,brier_skill,delta_brier_skill,brfss_diabetes,0.013328028251571242,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,intercept_only_mle,500,brier_skill,delta_brier_skill,diabetes_readmission_patient_index,0.019617759849291164,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,intercept_only_mle,500,brier_skill,delta_brier_skill,nhanes_lead,0.012005760543330468,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,sigmoid,500,brier_skill,delta_brier_skill,acsfoodstamps_household,0.021736029819140898,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,sigmoid,500,brier_skill,delta_brier_skill,acsincome_region,0.018769168787371518,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,sigmoid,500,brier_skill,delta_brier_skill,brfss_diabetes,0.01603649891707823,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,sigmoid,500,brier_skill,delta_brier_skill,diabetes_readmission_patient_index,0.021794830219389272,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,sigmoid,500,brier_skill,delta_brier_skill,nhanes_lead,0.00891171377429209,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,isotonic,500,brier_skill,delta_brier_skill,acsfoodstamps_household,0.009766100738284642,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,isotonic,500,brier_skill,delta_brier_skill,acsincome_region,0.006226212017163252,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,isotonic,500,brier_skill,delta_brier_skill,brfss_diabetes,0.004597306803555537,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,isotonic,500,brier_skill,delta_brier_skill,diabetes_readmission_patient_index,0.00867132139936111,4,results/stage2de/h3_leave_one_task_out.parquet
xgboost_cpu,isotonic,500,brier_skill,delta_brier_skill,nhanes_lead,-0.0011247257389641885,4,results/stage2de/h3_leave_one_task_out.parquet
